loan_status,recoveries,total_pymnt,total_rec_int,total_rec_late_fee,total_rec_prncp,loan_amnt,term,int_rate,sub_grade,installment,issue_d,annual_inc,emp_length,emp_title,dti,verification_status,purpose,home_ownership,addr_state,zip_code,avg_cur_bal,delinq_2yrs,delinq_amnt,earliest_cr_line,inq_last_6mths,open_acc,open_il_12m,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_tl_90g_dpd_24m,percent_bc_gt_75,pub_rec,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bc_limit,revol_bal_joint,annual_inc_joint,dti_joint,verification_status_joint,dti_joint,loan_id
Charged Off,235.42,5220.59,1242.24,0.0,3742.93,7375.0, 36 months, 12.99%,C2,248.46,Apr-2016,20500.0,,,30.16,Not Verified,debt_consolidation,RENT,NH,033xx,1457.0,0.0,0.0,Sep-1994,0.0,17.0,0.0,0.0,6.0,8.0,1.0,16.0,21.0,0.0,66.7,0.0,0.0,12282.0,35.3%,0.0,21848.0,48945.0,22.0,21848.0,20800.0,,,,,,59645
Charged Off,309.29,7097.7,1740.58,0.0,5047.83,10000.0, 36 months, 13.67%,C3,340.18,Apr-2016,60000.0,10+ years,Carpenter,6.13,Source Verified,home_improvement,MORTGAGE,PA,151xx,5201.0,4.0,0.0,Aug-1998,0.0,6.0,0.0,0.0,1.0,6.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,2466.0,23.9%,0.0,31206.0,101062.0,15.0,14580.0,5000.0,,,,,,59648
Charged Off,0.0,4889.11,817.07,0.0,4072.04,6400.0, 36 months, 15.31%,C5,222.84,Apr-2016,50000.0,< 1 year,Claims adjuster ,21.53,Source Verified,medical,MORTGAGE,NY,132xx,3444.0,2.0,0.0,Dec-2003,3.0,27.0,0.0,1.0,3.0,9.0,15.0,24.0,29.0,0.0,0.0,1.0,1.0,4269.0,9.9%,0.0,92979.0,154180.0,48.0,26772.0,16500.0,,,,,,59651
Charged Off,2441.58,11299.73,3354.97,0.0,5503.18,27300.0, 36 months, 18.25%,D3,990.39,Apr-2016,65000.0,10+ years,Logistics Planner,15.31,Not Verified,debt_consolidation,MORTGAGE,CO,809xx,57933.0,0.0,0.0,Jun-2002,0.0,5.0,0.0,0.0,2.0,3.0,15.0,2.0,3.0,0.0,100.0,0.0,0.0,16274.0,89.4%,0.0,289667.0,295669.0,19.0,30149.0,18200.0,,,,,,59679
Charged Off,0.0,2059.09,814.41,0.0,1244.68,7000.0, 36 months, 18.25%,D3,253.95,Apr-2016,31000.0,10+ years,Expediter,35.73,Source Verified,credit_card,OWN,FL,347xx,1647.0,0.0,0.0,Apr-2007,0.0,16.0,0.0,0.0,4.0,7.0,2.0,15.0,19.0,0.0,100.0,0.0,0.0,17791.0,55.9%,0.0,26356.0,42600.0,21.0,26356.0,5700.0,,,,,,59683
Fully Paid,0.0,48782.4497772588,8782.45,0.0,40000.0,40000.0, 60 months, 11.99%,C1,889.58,Apr-2016,220000.0,2 years,CFO,24.95,Verified,debt_consolidation,MORTGAGE,CA,940xx,143720.0,0.0,0.0,Nov-1996,1.0,11.0,1.0,0.0,7.0,12.0,4.0,9.0,18.0,0.0,71.4,0.0,0.0,609167.0,66.8%,0.0,1580924.0,1667282.0,26.0,620913.0,122200.0,,,,,,77505
Charged Off,1593.3,4665.07,921.49,15.35,2134.93,9025.0, 36 months, 13.67%,C3,307.01,Apr-2016,96000.0,< 1 year,Training Developer/Instructional Designe,10.24,Not Verified,other,OWN,CT,066xx,49989.0,0.0,0.0,Aug-2009,1.0,6.0,0.0,0.0,2.0,2.0,6.0,3.0,3.0,0.0,50.0,0.0,0.0,2055.0,60.4%,0.0,299936.0,313053.0,10.0,33577.0,1500.0,,,,,,59688
Charged Off,317.0,6738.66,1180.13,15.0,5226.53,6000.0, 36 months, 11.99%,C1,199.26,Apr-2016,45000.0,2 years,Regulatory Affairs ,14.51,Source Verified,debt_consolidation,RENT,VA,225xx,4122.0,0.0,0.0,Oct-2009,0.0,7.0,0.0,0.0,2.0,3.0,3.0,6.0,7.0,0.0,50.0,0.0,0.0,2987.0,37.3%,0.0,28851.0,38668.0,10.0,28851.0,2500.0,,,,,,59714
Charged Off,30.24,7847.05,1786.87,0.0,6029.94,6250.0, 36 months, 17.27%,D2,223.68,Apr-2016,89000.0,10+ years,Security Manager,26.02,Verified,home_improvement,MORTGAGE,FL,339xx,12443.0,0.0,0.0,Jun-1993,3.0,16.0,2.0,0.0,5.0,9.0,7.0,10.0,18.0,0.0,40.0,0.0,0.0,11329.0,55%,0.0,199089.0,261351.0,27.0,90327.0,17000.0,,,,,,59727
Charged Off,4236.08,8699.9,2290.75,0.0,2173.07,21000.0, 60 months, 16.29%,D1,513.93,Apr-2016,187000.0,2 years,Director ,15.76,Source Verified,credit_card,RENT,LA,706xx,7202.0,0.0,0.0,Mar-2001,0.0,17.0,1.0,1.0,4.0,10.0,14.0,14.0,22.0,0.0,80.0,0.0,0.0,36485.0,71.6%,0.0,108024.0,130320.0,39.0,108024.0,21100.0,,,,,,59732
Charged Off,827.85,7814.2,2864.73,0.0,4121.62,14000.0, 60 months, 12.99%,C2,318.48,Apr-2016,100000.0,10+ years,Realtor,2.12,Not Verified,credit_card,OWN,TX,760xx,16883.0,0.0,0.0,Nov-2001,0.0,9.0,0.0,0.0,2.0,9.0,5.0,8.0,21.0,0.0,66.7,1.0,1.0,4901.0,25.5%,0.0,118184.0,141915.0,28.0,4901.0,6200.0,,,,,,59738
Fully Paid,0.0,11109.4206726182,1509.42,0.0,9600.0,9600.0, 36 months,  9.75%,B3,308.64,Apr-2016,61000.0,5 years,electrician,12.96,Not Verified,car,MORTGAGE,NJ,074xx,5077.0,2.0,0.0,Jul-1989,0.0,7.0,1.0,0.0,2.0,4.0,1.0,6.0,9.0,0.0,50.0,0.0,0.0,13120.0,75%,0.0,25385.0,30956.0,10.0,25385.0,9200.0,,,,,,88327
Charged Off,217.06,14643.43,2777.85,0.0,11648.52,15000.0, 36 months, 11.99%,C1,498.15,Apr-2016,75000.0,5 years,General Manager,24.19,Source Verified,debt_consolidation,RENT,FL,331xx,3302.0,0.0,0.0,Jul-2004,0.0,12.0,2.0,1.0,4.0,6.0,11.0,9.0,11.0,0.0,20.0,0.0,0.0,2679.0,23.9%,0.0,39620.0,57305.0,25.0,39620.0,7100.0,,,,,,59741
Fully Paid,0.0,10722.66,722.66,0.0,10000.0,10000.0, 36 months, 12.99%,C2,336.9,Apr-2016,65000.0,< 1 year,C.O.O,22.01,Verified,small_business,OWN,CA,935xx,36703.0,0.0,0.0,Oct-2002,0.0,7.0,1.0,0.0,0.0,3.0,7.0,4.0,9.0,0.0,,0.0,0.0,8563.0,48.9%,0.0,256920.0,276882.0,18.0,47430.0,0.0,,,,,,73462
Charged Off,304.97,2775.52,685.24,0.0,1785.31,4000.0, 36 months, 14.46%,C4,137.61,Apr-2016,45000.0,,,10.56,Source Verified,car,RENT,NY,117xx,1109.0,0.0,0.0,Mar-1999,1.0,14.0,1.0,0.0,6.0,8.0,3.0,13.0,15.0,0.0,12.5,0.0,0.0,14317.0,36.8%,0.0,15529.0,40573.0,18.0,15529.0,30000.0,,,,,,59745
Charged Off,225.61,1622.4,443.0,60.0,893.79,2525.0, 36 months, 16.29%,D1,89.14,Apr-2016,55000.0,10+ years,Nurse,11.74,Not Verified,debt_consolidation,OWN,NY,140xx,1689.0,1.0,0.0,Apr-2002,0.0,9.0,0.0,7.0,0.0,1.0,8.0,2.0,5.0,0.0,,0.0,0.0,575.0,44.2%,0.0,13512.0,35295.0,13.0,13512.0,0.0,,,,,,59761
Charged Off,837.21,2944.35,354.63,15.0,1737.51,8500.0, 36 months,  6.97%,A3,262.34,Apr-2016,34000.0,< 1 year,Customer Service Representative,10.02,Source Verified,other,RENT,OK,741xx,3112.0,0.0,0.0,Aug-2008,0.0,6.0,1.0,0.0,1.0,4.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,536.0,2.2%,0.0,18672.0,46350.0,9.0,18672.0,17500.0,,,,,,59989
Charged Off,6349.0,25882.46,6728.37,46.45,12758.64,25000.0, 36 months, 19.99%,D5,928.97,Apr-2016,75000.0,1 year,Retail Auditor,20.21,Not Verified,debt_consolidation,RENT,CO,801xx,11802.0,0.0,0.0,Jul-2000,0.0,6.0,1.0,0.0,2.0,4.0,12.0,3.0,6.0,0.0,66.7,0.0,0.0,20417.0,92.8%,0.0,70809.0,81721.0,20.0,70809.0,22000.0,,,,,,59995
Charged Off,1028.62,4732.1,1192.14,0.0,2511.34,7000.0, 36 months, 16.29%,D1,247.11,Apr-2016,22000.0,10+ years,Media Clerk ,29.68,Source Verified,debt_consolidation,OWN,GA,310xx,1241.0,0.0,0.0,Mar-2007,0.0,11.0,0.0,0.0,3.0,7.0,2.0,10.0,13.0,0.0,50.0,0.0,0.0,9553.0,35.9%,0.0,12413.0,32052.0,15.0,12413.0,13100.0,,,,,,59997
Fully Paid,0.0,2647.0011787197,247.0,0.0,2400.0,2400.0, 36 months, 12.99%,C2,80.86,Apr-2016,44000.0,10+ years,teacher,26.95,Not Verified,debt_consolidation,MORTGAGE,NC,284xx,16543.0,0.0,0.0,Jun-1994,0.0,11.0,1.0,0.0,2.0,4.0,16.0,4.0,9.0,0.0,50.0,0.0,0.0,8969.0,54.4%,0.0,181969.0,208406.0,30.0,60666.0,8800.0,,,,,,90898
Charged Off,1501.58,12364.9,6532.45,0.0,4330.87,26825.0, 60 months, 21.18%,E3,728.43,Apr-2016,61000.0,2 years,Case Cooridnator,25.42,Verified,debt_consolidation,RENT,NJ,070xx,5024.0,0.0,0.0,Aug-2002,1.0,10.0,2.0,1.0,1.0,1.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,6473.0,32.4%,0.0,50239.0,67360.0,18.0,50239.0,5000.0,,,,,,60305
Charged Off,205.32,2773.97,1124.54,0.0,1444.11,4700.0, 36 months, 23.99%,E4,184.37,Apr-2016,23000.0,< 1 year,Messenger ,34.24,Verified,debt_consolidation,RENT,FL,321xx,3707.0,0.0,0.0,Sep-2007,2.0,7.0,0.0,0.0,6.0,8.0,4.0,6.0,8.0,0.0,33.3,0.0,0.0,3753.0,70.8%,0.0,25948.0,30980.0,12.0,25948.0,5300.0,,,,,,60309
Charged Off,0.0,11946.56,6826.24,0.0,5120.32,19200.0, 60 months, 21.18%,E3,521.38,Apr-2016,59631.0,7 years,MCTSS,34.35,Source Verified,debt_consolidation,MORTGAGE,NY,141xx,10902.0,0.0,0.0,Dec-2001,2.0,17.0,2.0,3.0,6.0,7.0,18.0,11.0,14.0,0.0,100.0,0.0,0.0,18585.0,66.9%,0.0,185336.0,213501.0,33.0,67266.0,15800.0,,,,,,60329
Charged Off,927.78,7636.84,1551.48,0.0,5157.58,12000.0, 36 months, 11.47%,B5,395.55,Apr-2016,72000.0,10+ years,Foreman,10.85,Not Verified,debt_consolidation,MORTGAGE,MN,554xx,40542.0,0.0,0.0,Jan-2005,0.0,6.0,0.0,0.0,2.0,4.0,2.0,4.0,6.0,0.0,100.0,0.0,0.0,5910.0,81%,0.0,243254.0,250914.0,9.0,30332.0,4500.0,,94000.0,15.65,Not Verified,15.65,60341
Charged Off,599.71,3516.52,1676.16,0.0,1240.65,10300.0, 60 months, 18.99%,D4,267.14,Apr-2016,95000.0,10+ years,CSR tech,2.25,Source Verified,debt_consolidation,MORTGAGE,NY,117xx,78012.0,0.0,0.0,Aug-1996,1.0,6.0,0.0,1.0,0.0,2.0,3.0,4.0,7.0,0.0,,0.0,0.0,5731.0,44.8%,0.0,468069.0,782800.0,14.0,5731.0,0.0,,,,,,60374
Charged Off,1735.02,11618.19,4873.89,21.17,4988.11,17675.0, 60 months, 15.31%,C5,423.37,Apr-2016,77000.0,10+ years,Recruiter,17.0,Not Verified,debt_consolidation,MORTGAGE,TX,775xx,21557.0,1.0,0.0,Jun-1993,0.0,7.0,1.0,0.0,2.0,5.0,14.0,4.0,7.0,0.0,0.0,0.0,0.0,14059.0,46.1%,0.0,150897.0,196166.0,22.0,43032.0,22000.0,,,,,,60376
Charged Off,0.0,5133.17,1178.06,0.0,3955.11,20000.0, 36 months,  9.75%,B3,643.0,Apr-2016,95000.0,3 years,FLIGHT NURSE,29.75,Source Verified,debt_consolidation,MORTGAGE,AZ,855xx,7568.0,0.0,0.0,Sep-2004,0.0,30.0,0.0,0.0,11.0,13.0,10.0,23.0,26.0,0.0,54.5,0.0,0.0,27490.0,50.9%,0.0,227051.0,299760.0,38.0,80528.0,25300.0,,,,,,60390
Charged Off,0.0,6584.76,3621.48,0.0,2963.28,12000.0, 60 months, 19.53%,D5,314.8,Apr-2016,65000.0,4 years,Lead Machinist,17.9,Verified,credit_card,MORTGAGE,MN,564xx,10204.0,0.0,0.0,Jan-2002,1.0,10.0,3.0,1.0,3.0,3.0,9.0,5.0,5.0,0.0,33.3,0.0,0.0,5933.0,25.2%,0.0,102038.0,127200.0,15.0,57663.0,10300.0,,,,,,60398
Charged Off,0.0,1680.56,350.61,0.0,1329.95,4800.0, 36 months,  9.16%,B2,153.0,Apr-2016,44000.0,5 years,Assistant,15.96,Not Verified,medical,RENT,MO,631xx,2734.0,0.0,0.0,May-1995,0.0,6.0,1.0,0.0,3.0,7.0,7.0,4.0,9.0,0.0,66.7,0.0,0.0,4921.0,86.3%,0.0,16401.0,24474.0,18.0,16401.0,5400.0,,,,,,60411
Charged Off,623.63,2190.76,952.17,0.0,614.96,10000.0, 60 months, 19.99%,E1,264.89,Apr-2016,52500.0,,,30.38,Not Verified,medical,RENT,PA,150xx,3471.0,0.0,0.0,Aug-2001,0.0,13.0,1.0,0.0,2.0,7.0,10.0,4.0,10.0,0.0,66.7,0.0,0.0,6116.0,72%,0.0,45123.0,73868.0,20.0,45123.0,7500.0,,,,,,60420
Charged Off,910.04,23497.44,1724.77,34.63,20828.0,23000.0, 36 months,  5.32%,A1,692.64,Apr-2016,65000.0,10+ years,line cook,6.0,Not Verified,other,RENT,NY,100xx,598.0,0.0,0.0,Sep-2003,0.0,5.0,0.0,0.0,1.0,2.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,1965.0,16.8%,0.0,2990.0,19700.0,14.0,2990.0,4900.0,,,,,,60436
Charged Off,928.85,5473.6,998.22,16.88,3529.65,10500.0, 36 months,  9.75%,B3,337.58,Apr-2016,125000.0,10+ years,LT,20.21,Not Verified,debt_consolidation,RENT,CA,921xx,5183.0,0.0,0.0,Feb-2000,0.0,15.0,0.0,0.0,4.0,9.0,15.0,13.0,22.0,0.0,100.0,0.0,0.0,33658.0,82.3%,0.0,72567.0,88802.0,37.0,72567.0,7900.0,,,,,,60466
Charged Off,1018.85,7140.56,2681.11,0.0,3440.6,19200.0, 60 months, 12.99%,C2,436.77,Apr-2016,123000.0,8 years,Engineer,26.87,Verified,debt_consolidation,MORTGAGE,AZ,855xx,40570.0,0.0,0.0,Sep-1993,0.0,11.0,0.0,1.0,4.0,9.0,13.0,7.0,14.0,0.0,100.0,0.0,0.0,49492.0,96.9%,0.0,405702.0,427354.0,34.0,112302.0,46900.0,,,,,,60508
Charged Off,1423.99,8207.9,1858.11,98.88,4826.92,15000.0, 36 months, 11.47%,B5,494.43,Apr-2016,110000.0,10+ years,Plant supervisor,18.38,Source Verified,debt_consolidation,MORTGAGE,NJ,085xx,58034.0,1.0,0.0,Oct-1986,1.0,16.0,1.0,1.0,5.0,8.0,11.0,14.0,16.0,0.0,40.0,0.0,0.0,82284.0,72%,0.0,696413.0,738757.0,29.0,133029.0,29100.0,,,,,,60514
Charged Off,1802.05,6850.79,2881.48,0.0,2167.26,15000.0, 60 months, 18.99%,D4,389.03,Apr-2016,45000.0,2 years,Editorial Manager,13.76,Not Verified,debt_consolidation,RENT,MA,021xx,5344.0,0.0,0.0,Nov-2007,0.0,3.0,1.0,0.0,2.0,5.0,14.0,2.0,7.0,0.0,100.0,0.0,0.0,10731.0,99.4%,0.0,16032.0,17800.0,21.0,16032.0,10800.0,,,,,,60532
Charged Off,425.71,5014.39,1505.67,17.65,3065.36,10000.0, 36 months, 16.29%,D1,353.01,Apr-2016,44000.0,2 years,bartender,12.06,Verified,credit_card,RENT,WA,986xx,1489.0,2.0,0.0,Jun-2011,2.0,8.0,1.0,0.0,4.0,5.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,2289.0,24.6%,0.0,11908.0,21147.0,11.0,11908.0,5900.0,,,,,,60553
Charged Off,1183.43,15558.49,2935.44,0.0,11439.62,20000.0, 36 months, 10.75%,B4,652.41,Apr-2016,65000.0,4 years,Back-up Lead Operator,14.49,Source Verified,credit_card,RENT,NC,278xx,4000.0,0.0,0.0,Feb-2012,2.0,9.0,0.0,0.0,4.0,9.0,4.0,8.0,11.0,0.0,16.7,0.0,0.0,14274.0,58.7%,0.0,36000.0,50822.0,15.0,36000.0,20200.0,,,,,,60563
Charged Off,441.94,2050.59,362.52,0.0,1246.13,5000.0, 36 months,  9.75%,B3,160.75,Apr-2016,81552.0,9 years,Coordinator Supervisor,3.35,Source Verified,debt_consolidation,MORTGAGE,CA,945xx,64772.0,1.0,0.0,Dec-1996,0.0,6.0,1.0,1.0,1.0,7.0,5.0,4.0,13.0,0.0,100.0,0.0,0.0,3719.0,75.9%,0.0,388633.0,396900.0,23.0,6752.0,3000.0,,,,,,60616
Charged Off,3891.0,17785.64,2274.81,0.0,11619.83,20000.0, 36 months,  8.39%,B1,630.34,Apr-2016,80000.0,1 year,Application Analyst,11.73,Not Verified,debt_consolidation,RENT,NY,104xx,3764.0,0.0,0.0,Feb-1991,0.0,8.0,0.0,0.0,3.0,17.0,4.0,6.0,20.0,0.0,50.0,0.0,0.0,17468.0,77%,0.0,26345.0,35105.0,25.0,26345.0,21100.0,,,,,,60627
Charged Off,1072.0,4394.62,602.54,30.0,2690.08,5000.0, 36 months,  8.39%,B1,157.59,Apr-2016,40000.0,3 years,Contractor,35.43,Not Verified,debt_consolidation,RENT,AZ,852xx,5591.0,0.0,0.0,Jan-1999,1.0,9.0,2.0,0.0,6.0,9.0,15.0,6.0,11.0,0.0,0.0,0.0,0.0,10035.0,52%,0.0,50319.0,68687.0,26.0,50319.0,19300.0,,,,,,60659
Charged Off,2500.0,16569.33,8122.25,24.51,5922.57,18900.0, 60 months, 18.99%,D4,490.18,Apr-2016,38771.2,9 years,Purchasing Agent,24.74,Source Verified,credit_card,OWN,MO,641xx,4350.0,0.0,0.0,Sep-1993,0.0,11.0,1.0,3.0,1.0,6.0,5.0,9.0,16.0,0.0,50.0,0.0,0.0,7323.0,37%,0.0,47851.0,52889.0,21.0,47851.0,7000.0,,,,,,60664
Charged Off,0.0,4804.94,2261.06,0.0,2543.88,30000.0, 60 months, 13.67%,C3,692.93,Apr-2016,100000.0,< 1 year,Director of IT,27.02,Verified,debt_consolidation,MORTGAGE,NE,681xx,18219.0,0.0,0.0,Oct-1998,1.0,17.0,1.0,0.0,5.0,9.0,10.0,12.0,15.0,0.0,33.3,0.0,0.0,26742.0,54.6%,0.0,309716.0,350718.0,31.0,117199.0,36000.0,,,,,,60668
Charged Off,0.0,13656.75,4920.16,15.0,8721.59,12000.0, 60 months, 15.31%,C5,287.44,Apr-2016,32000.0,9 years,Legal Assistant,32.07,Not Verified,debt_consolidation,MORTGAGE,IN,462xx,2919.0,0.0,0.0,Sep-1995,0.0,9.0,0.0,0.0,5.0,7.0,3.0,8.0,11.0,0.0,66.7,1.0,1.0,22889.0,77.9%,0.0,26271.0,41859.0,15.0,26271.0,18800.0,,,,,,60671
Charged Off,7815.0,29406.11,11171.66,0.0,10419.45,26500.0, 60 months, 19.99%,E1,701.95,Apr-2016,111000.0,< 1 year,Communications Manager,25.95,Source Verified,debt_consolidation,RENT,IL,600xx,6504.0,0.0,0.0,Dec-1997,0.0,20.0,2.0,0.0,5.0,14.0,29.0,15.0,30.0,0.0,50.0,0.0,0.0,27859.0,46%,0.0,110572.0,165103.0,62.0,110572.0,41600.0,,,,,,60673
Charged Off,3030.03,12659.64,5959.9,0.0,3669.71,25000.0, 60 months, 21.97%,E4,690.05,Apr-2016,122000.0,10+ years,General Manager,10.05,Verified,home_improvement,MORTGAGE,VA,231xx,38157.0,1.0,0.0,May-2003,0.0,16.0,1.0,3.0,5.0,13.0,7.0,13.0,15.0,1.0,12.5,1.0,0.0,9363.0,36.7%,0.0,496041.0,522534.0,24.0,37621.0,23200.0,,,,,,60674
Charged Off,651.13,4236.24,1628.68,0.0,1956.43,12000.0, 60 months, 13.67%,C3,277.18,Apr-2016,60000.0,6 years,Trader,5.28,Not Verified,debt_consolidation,RENT,NV,891xx,3541.0,0.0,0.0,Feb-2010,1.0,3.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0,0.0,33.3,0.0,0.0,10622.0,67.2%,0.0,10622.0,15800.0,5.0,10622.0,15800.0,,,,,,60677
Charged Off,1051.88,5922.36,1195.96,0.0,3674.52,11400.0, 36 months, 11.47%,B5,375.77,Apr-2016,40000.0,3 years,RESOURCE SUPPORT SPECIALIST,36.96,Verified,debt_consolidation,MORTGAGE,FL,322xx,8823.0,0.0,0.0,Oct-2008,0.0,7.0,0.0,0.0,2.0,2.0,4.0,4.0,5.0,0.0,100.0,1.0,0.0,14023.0,60.7%,0.0,61760.0,88409.0,10.0,61760.0,15000.0,,,,,,60685
Fully Paid,0.0,12699.022036553,2699.02,0.0,10000.0,10000.0, 36 months, 16.29%,D1,353.01,Apr-2016,50000.0,10+ years,Owner,22.13,Not Verified,small_business,MORTGAGE,PA,170xx,2819.0,0.0,0.0,Feb-1991,0.0,12.0,1.0,0.0,4.0,11.0,7.0,10.0,26.0,0.0,100.0,1.0,1.0,13310.0,79.2%,0.0,28189.0,34055.0,38.0,28189.0,10700.0,,,,,,87992
Charged Off,1628.66,7835.57,2269.54,0.0,3937.37,16000.0, 60 months, 10.75%,B4,345.89,Apr-2016,75000.0,6 years,Locator,3.92,Source Verified,debt_consolidation,RENT,MD,212xx,482.0,1.0,0.0,Dec-2003,0.0,8.0,0.0,1.0,5.0,12.0,4.0,8.0,16.0,1.0,16.7,0.0,0.0,3376.0,40.2%,0.0,3376.0,8400.0,21.0,3376.0,6300.0,,,,,,59584
Charged Off,703.35,2499.96,412.32,0.0,1384.29,7000.0, 36 months,  9.75%,B3,225.05,Apr-2016,42000.0,1 year,Stylist/ Owner ,25.82,Not Verified,credit_card,RENT,CA,921xx,4548.0,0.0,0.0,May-2005,0.0,8.0,0.0,1.0,4.0,9.0,5.0,5.0,14.0,0.0,0.0,0.0,0.0,6687.0,63.1%,0.0,31838.0,64679.0,19.0,31838.0,10600.0,,,,,,60294
Charged Off,1021.53,3747.35,683.95,0.0,2041.87,12000.0, 36 months, 10.75%,B4,391.45,Apr-2016,40000.0,9 years,Senior Case Manager,29.49,Verified,debt_consolidation,RENT,NY,104xx,4801.0,0.0,0.0,May-2002,0.0,6.0,1.0,0.0,2.0,3.0,3.0,4.0,5.0,0.0,50.0,0.0,0.0,4138.0,66.7%,0.0,24007.0,36003.0,9.0,24007.0,4300.0,,,,,,60256
Charged Off,1351.93,8415.87,1909.51,0.0,5154.43,15000.0, 36 months, 12.99%,C2,505.34,Apr-2016,75000.0,3 years,Sales Manager,18.83,Not Verified,debt_consolidation,RENT,MO,647xx,6070.0,1.0,0.0,Nov-2005,3.0,9.0,1.0,0.0,3.0,4.0,11.0,8.0,10.0,1.0,33.3,1.0,1.0,10059.0,58%,0.0,54635.0,62526.0,22.0,54635.0,7800.0,,,,,,60005
Charged Off,0.0,8210.97,5438.76,190.21,2582.0,32400.0, 60 months, 21.18%,E3,879.82,Apr-2016,79000.0,< 1 year,Lpn,17.0,Verified,medical,MORTGAGE,OH,440xx,5168.0,1.0,0.0,Nov-1997,1.0,15.0,1.0,0.0,2.0,2.0,7.0,11.0,15.0,0.0,0.0,1.0,0.0,8152.0,33%,1.0,62013.0,151564.0,24.0,39435.0,4600.0,,,,,,60036
Charged Off,8681.0,19399.97,4888.07,0.0,5830.9,24000.0, 60 months, 14.46%,C4,564.18,Apr-2016,69000.0,10+ years,Project Manager,22.73,Not Verified,debt_consolidation,MORTGAGE,OH,440xx,8706.0,2.0,0.0,Aug-1994,1.0,9.0,0.0,0.0,1.0,5.0,8.0,6.0,17.0,0.0,0.0,0.0,0.0,11268.0,54.4%,0.0,78357.0,110490.0,27.0,34297.0,1700.0,,,,,,60048
Charged Off,0.0,7518.14,1617.04,0.0,5901.1,10000.0, 36 months, 11.99%,C1,332.1,Apr-2016,56000.0,10+ years,minister,27.99,Not Verified,car,MORTGAGE,TN,370xx,10542.0,0.0,0.0,Dec-2001,0.0,17.0,1.0,0.0,6.0,8.0,9.0,14.0,16.0,0.0,16.7,1.0,1.0,14243.0,40%,0.0,179223.0,241334.0,26.0,29730.0,26700.0,,,,,,60050
Charged Off,693.08,5316.39,875.7,15.0,3732.61,5000.0, 36 months, 11.47%,B5,164.81,Apr-2016,42560.0,,,18.81,Verified,credit_card,OWN,NC,276xx,21641.0,2.0,0.0,Aug-1989,0.0,8.0,1.0,1.0,2.0,5.0,4.0,4.0,9.0,1.0,100.0,0.0,0.0,9278.0,79.3%,0.0,151486.0,163765.0,21.0,25001.0,2800.0,,,,,,60057
Charged Off,0.0,3063.95,1153.94,0.0,1910.01,7000.0, 36 months, 18.99%,D4,256.56,Apr-2016,58800.0,< 1 year,Accounting Officer Intermediate,28.94,Source Verified,debt_consolidation,OWN,MN,551xx,4765.0,0.0,0.0,Jun-2003,0.0,21.0,2.0,0.0,2.0,3.0,29.0,6.0,11.0,0.0,50.0,0.0,0.0,5774.0,58.3%,0.0,100073.0,108813.0,40.0,100073.0,4600.0,,,,,,60061
Charged Off,4013.7,11499.54,3776.77,0.0,3709.07,35000.0, 36 months, 19.99%,D5,1300.55,Apr-2016,85000.0,10+ years,Contract Administrator,47.01,Verified,credit_card,OWN,TX,751xx,12155.0,2.0,0.0,Dec-1999,0.0,17.0,0.0,0.0,5.0,9.0,35.0,13.0,19.0,0.0,66.7,0.0,0.0,44513.0,69.3%,0.0,170169.0,233287.0,58.0,170169.0,47500.0,,,,,,60086
Charged Off,0.0,8318.31,2473.92,0.0,5844.39,7425.0, 36 months, 20.99%,E1,279.7,Apr-2016,45000.0,10+ years,contractor sales,30.85,Source Verified,debt_consolidation,MORTGAGE,AZ,864xx,10429.0,0.0,0.0,Feb-1991,1.0,19.0,1.0,5.0,2.0,7.0,4.0,16.0,29.0,0.0,100.0,0.0,0.0,8750.0,45.3%,0.0,177301.0,270384.0,36.0,42644.0,2300.0,,,,,,60098
Charged Off,880.06,8687.39,4301.92,0.0,3505.41,16800.0, 60 months, 18.99%,D4,435.71,Apr-2016,65856.0,4 years,mechanic,40.47,Verified,debt_consolidation,RENT,CO,816xx,8808.0,0.0,0.0,Oct-2008,1.0,10.0,2.0,0.0,6.0,8.0,6.0,6.0,8.0,0.0,50.0,0.0,0.0,12052.0,70.1%,0.0,88083.0,107527.0,14.0,88083.0,17200.0,,,,,,60111
Charged Off,0.0,11769.41,6100.77,0.0,5668.64,24700.0, 60 months, 17.27%,D2,617.46,Apr-2016,70000.0,2 years,NP,21.11,Verified,credit_card,MORTGAGE,GA,302xx,10721.0,0.0,0.0,Jun-1995,0.0,35.0,1.0,1.0,6.0,17.0,30.0,20.0,41.0,0.0,25.0,0.0,0.0,23182.0,51.2%,0.0,343078.0,365798.0,75.0,171873.0,27900.0,,,,,,60118
